#
#  putidacyc 19.5 Genes link table generated on Tue Jun 21, 2016
#  All columns are separated by tab characters.
#  Columns are: 
#
#  GENE-ID  EG#  b#  y-name  CGSC-ID  UniProt-ID  GENE-NAME  
#
#   GENE-ID      = Pathway Tools unique identifier for the gene
#   UniProt-ID = Swiss-Prot identifier
#   GENE-NAME    = Pathway Tools gene name
#
#
G18UU-21784		cycH	
G18UU-20002			
G18UU-21783			
G18UU-20001			
G18UU-21782			
G18UU-20000			
G18UU-19999			
G18UU-21780			
G18UU-19998			
G18UU-21781			
G18UU-19997		ligC	
G18UU-21778			
G18UU-19996			
G18UU-21779			
G18UU-19995			
G18UU-21776			
G18UU-19994			
G18UU-21775			
G18UU-19993			
G18UU-21774			
G18UU-19992			
G18UU-21777			
G18UU-19991			
G18UU-21773			
G18UU-19990			
G18UU-21771			
G18UU-19989		fatD	
G18UU-21770			
G18UU-19988			
G18UU-21769		sbp-I	
G18UU-19987			
G18UU-21768			
G18UU-19986		fatB	
G18UU-21767			
G18UU-19985			
G18UU-21766			
G18UU-19984			
G18UU-21765		pykF	
G18UU-19983			
G18UU-21764		ttuD	
G18UU-19982			
G18UU-21763		glxR	
G18UU-19981			
G18UU-21762		hyi	
G18UU-19980			
G18UU-21761		gcl	
G18UU-19979		oguA	
G18UU-21760			
G18UU-19978			
G18UU-21759			
G18UU-19977			
G18UU-21758		yedI	
G18UU-19976			
G18UU-21757			
G18UU-19975			
G18UU-21772			
G18UU-21756			
G18UU-21755		uacT	
G18UU-19973			
G18UU-21754			
G18UU-19972			
G18UU-21753		allA	
G18UU-21752		pucL	
G18UU-19970			
G18UU-21751		puuE	
G18UU-19969			
G18UU-21750		pucM	
G18UU-19974		yijP	
G18UU-21749			
G18UU-19967			
G18UU-21748			
G18UU-19966			
G18UU-21747		aqpZ	
G18UU-19965			
G18UU-21746		guaD	
G18UU-19964			
G18UU-21745		xdhC	
G18UU-19963			
G18UU-21744		xdhB	
G18UU-19962			
G18UU-21743		xdhA	
G18UU-19961			
G18UU-21742			
G18UU-19960			
G18UU-21741		smc	
G18UU-19959			
G18UU-21740			
G18UU-19958			
G18UU-21739		ligA	
G18UU-19957			
G18UU-21736			
G18UU-19956		aprDA	
G18UU-21735			
G18UU-19955		hasE	
G18UU-21734			
G18UU-19954			
G18UU-21733			
G18UU-19953			
G18UU-21731			
G18UU-19952			
G18UU-21730			
G18UU-19951			
G18UU-21729		dnaX	
G18UU-19950		quiC	
G18UU-21728		ybaB	
G18UU-19949			
G18UU-21727		recR	
G18UU-19948			
G18UU-21726		apt	
G18UU-19947			
G18UU-21725		fnrA	
G18UU-19946			
G18UU-21724		hemN	
G18UU-19945			
G18UU-21723			
G18UU-19944			
G18UU-21722		ccoS	
G18UU-19943			
G18UU-21721			
G18UU-19942			
G18UU-21720			
G18UU-19941		tam	
G18UU-21719			
G18UU-19940			
G18UU-21718		ccoP-II	
G18UU-19939		gabP-II	
G18UU-21717		ccoQ-II	
G18UU-19938			
G18UU-21716		ccoO-II	
G18UU-19937			
G18UU-21715		ccoN-II	
G18UU-19936			
G18UU-21714			
G18UU-19935			
G18UU-21713		ccoP-I	
G18UU-19934			
G18UU-21712		ccoQ-I	
G18UU-19933			
G18UU-21711		ccoO-I	
G18UU-19932			
G18UU-21710		ccoN-I	
G18UU-19931			
G18UU-21709			
G18UU-19930			
G18UU-21708			
G18UU-19929			
G18UU-21707			
G18UU-19928			
G18UU-21706			
G18UU-19927			
G18UU-21705		pvdY	
G18UU-19926			
G18UU-21704		pvdS	
G18UU-19925			
G18UU-21703		pvdL	
G18UU-19924			
G18UU-21702			
G18UU-19923			
G18UU-21701			
G18UU-19922		cigR	
G18UU-21700			
G18UU-19921			
G18UU-21699			
G18UU-19920			
G18UU-21698			
G18UU-19919			
G18UU-21697			
G18UU-21696			
G18UU-19968			
G18UU-21695			
G18UU-21694		dsbG	
G18UU-19915		glllA	
G18UU-21693			
G18UU-19914		gllP	
G18UU-21692		dsbD-II	
G18UU-19913		gllR	
G18UU-21691			
G18UU-19912		gllB	
G18UU-21690			
G18UU-19911		gllC	
G18UU-21689			
G18UU-19910		gllD	
G18UU-21688			
G18UU-19909			
G18UU-21687			
G18UU-19908		folEA-II	
G18UU-21686			
G18UU-19907			
G18UU-21685			
G18UU-19906			
G18UU-21684			
G18UU-19904			
G18UU-21683			
G18UU-19903			
G18UU-21682			
G18UU-19902			
G18UU-21681		qseB	
G18UU-19900			
G18UU-21680			
G18UU-19899			
G18UU-21679		pvdH	
G18UU-19898			
G18UU-21678			
G18UU-19917			
G18UU-21677		pvdI	
G18UU-19896			
G18UU-21676		pvdJ	
G18UU-19895			
G18UU-21675		pvdD	
G18UU-19894			
G18UU-21674			
G18UU-19893			
G18UU-21673		fpvA	
G18UU-19892			
G18UU-21672		pvdE	
G18UU-19891			
G18UU-21671		pvdO	
G18UU-19890			
G18UU-21670		pvdN	
G18UU-19889			
G18UU-21669		pvdM	
G18UU-19888			
G18UU-21668		pvdP	
G18UU-19887			
G18UU-21667		ompQ	
G18UU-19886			
G18UU-21666		pvdT	
G18UU-19885			
G18UU-21665		pvdR	
G18UU-19884			
G18UU-21664			
G18UU-19883			
G18UU-21663			
G18UU-19882			
G18UU-21662			
G18UU-19881		yqhD	
G18UU-21661		mqsR	
G18UU-19880			
G18UU-21660		mqsA	
G18UU-19879			
G18UU-21659			
G18UU-19878		ecd	
G18UU-21658		etfB	
G18UU-19877			
G18UU-21657		etfA	
G18UU-19876		sad-I	
G18UU-21656			
G18UU-19875		aldA	
G18UU-21655			
G18UU-19874			
G18UU-21654			
G18UU-19873			
G18UU-21653			
G18UU-19872			
G18UU-21652			
G18UU-19871			
G18UU-21651		yeiW	
G18UU-19870			
G18UU-21650		gltA	
G18UU-19869			
G18UU-21649		sdhC	
G18UU-19868			
G18UU-21648		sdhD	
G18UU-19867			
G18UU-21647		sdhA	
G18UU-19866			
G18UU-21646		sdhB	
G18UU-19865		iorA-I	
G18UU-21644		sucA	
G18UU-19864			
G18UU-21643		sucB	
G18UU-19863		curA	
G18UU-21642		lpdG	
G18UU-19862			
G18UU-21640		sucC	
G18UU-19861			
G18UU-21639		sucD	
G18UU-19860			
G18UU-21638		brnQ	
G18UU-19859			
G18UU-21637			
G18UU-19858			
G18UU-21636			
G18UU-19856			
G18UU-21635			
G18UU-19855		ihfA	
G18UU-21634		yigI	
G18UU-19854		pheT	
G18UU-21633		htpG	
G18UU-19853		pheS	
G18UU-21632			
G18UU-19852		rplT	
G18UU-21631			
G18UU-19851		rpmI	
G18UU-21630			
G18UU-19850		infC	
G18UU-21629		fabB	
G18UU-19849		thrS	
G18UU-21628		fabA	
G18UU-19848			
G18UU-21627			
G18UU-19847		cspA-II	
G18UU-21626			
G18UU-19845			
G18UU-21625			
G18UU-19844			
G18UU-21624		gpsA	
G18UU-19843		Nuh	
G18UU-21623			
G18UU-19842		rbsD	
G18UU-21622		sixA	
G18UU-19841		rbsK	
G18UU-21621			
G18UU-19840		rbsR	
G18UU-21620			
G18UU-19897			
G18UU-19839		rbsC	
G18UU-19838		rbsA-I	
G18UU-21618			
G18UU-19837		rbsB	
G18UU-21617			
G18UU-19836		ansB	
G18UU-21616		kdpF	
G18UU-19835			
G18UU-21615		kdpA	
G18UU-19834		endX	
G18UU-21614		kdpB	
G18UU-19833			
G18UU-21613		kdpC	
G18UU-19832			
G18UU-21612		kdpD	
G18UU-19829		puuB	
G18UU-21611		kdpE	
G18UU-19828			
G18UU-21610			
G18UU-19827			
G18UU-21609			
G18UU-19826			
G18UU-21608			
G18UU-19825			
G18UU-21607			
G18UU-19824			
G18UU-21606			
G18UU-19823		sstT	
G18UU-21605		yejF	
G18UU-19822			
G18UU-21604			
G18UU-19821			
G18UU-21603			
G18UU-19820		ahpF	
G18UU-21602		yejA	
G18UU-19819		ahpC	
G18UU-21601			
G18UU-19818		alx	
G18UU-21600		mltD	
G18UU-19817			
G18UU-21599		gloB	
G18UU-19816			
G18UU-21598			
G18UU-19815			
G18UU-21597		rnhA	
G18UU-19814			
G18UU-21596		dnaQ	
G18UU-19813		iscS-II	
G18UU-21595		ldcC	
G18UU-19812			
G18UU-21594			
G18UU-19811			
G18UU-21593		chrR	
G18UU-19810		nfnB	
G18UU-21592			
G18UU-19809			
G18UU-21591			
G18UU-19808			
G18UU-21590			
G18UU-19807			
G18UU-21589			
G18UU-19806		sotB	
G18UU-21588			
G18UU-19805			
G18UU-21587			
G18UU-19804		calA	
G18UU-21586		nuoN	
G18UU-19803			
G18UU-21585		nuoM	
G18UU-19802			
G18UU-21584		nuoL	
G18UU-19801		lpxOA	
G18UU-21583		nuoK	
G18UU-19800			
G18UU-21582		nuoJ	
G18UU-19799			
G18UU-21581		nuoI	
G18UU-19797			
G18UU-21580		nuoH	
G18UU-19796			
G18UU-21579		nuoG	
G18UU-19794			
G18UU-21578		nuoF	
G18UU-19793			
G18UU-21577		nuoE	
G18UU-19792			
G18UU-21576		nuoC	
G18UU-19791			
G18UU-21575		nuoB	
G18UU-19790			
G18UU-21574		nuoA	
G18UU-19789			
G18UU-21573			
G18UU-19788			
G18UU-21572		aceA	
G18UU-19787			
G18UU-21571			
G18UU-19786		czcA-II	
G18UU-21570			
G18UU-19785		czcB-II	
G18UU-21569			
G18UU-19784		czcC-II	
G18UU-21568			
G18UU-19783		aroQ-II	
G18UU-21567			
G18UU-19782			
G18UU-21566		fusB	
G18UU-19781			
G18UU-21565			
G18UU-19780			
G18UU-21564			
G18UU-19779			
G18UU-21563			
G18UU-19778			
G18UU-21562			
G18UU-19777			
G18UU-21561		gabP-IV	
G18UU-19776			
G18UU-21560			
G18UU-19775			
G18UU-21559			
G18UU-19774			
G18UU-21558			
G18UU-19773			
G18UU-21557			
G18UU-19772			
G18UU-21556			
G18UU-19771			
G18UU-21555			
G18UU-19770			
G18UU-21554		uvrY	
G18UU-19769		polB	
G18UU-21553		uvrC	
G18UU-19768			
G18UU-21552		pgsA	
G18UU-19767			
G18UU-21550			
G18UU-19766			
G18UU-21549			
G18UU-19765			
G18UU-21548			
G18UU-19764			
G18UU-21547			
G18UU-19763			
G18UU-21546			
G18UU-19762		azlC	
G18UU-21545			
G18UU-19761			
G18UU-21544			
G18UU-19760			
G18UU-21543			
G18UU-19759			
G18UU-21542			
G18UU-19758			
G18UU-21541		hcpC-II	
G18UU-19757			
G18UU-21540			
G18UU-19756			
G18UU-21539			
G18UU-19755		nfuA	
G18UU-21538			
G18UU-19754			
G18UU-21537			
G18UU-19753		cti	
G18UU-21536			
G18UU-19752		metH	
G18UU-21535			
G18UU-19751			
G18UU-21534			
G18UU-19750			
G18UU-21533			
G18UU-19749			
G18UU-21532			
G18UU-19748		cysI	
G18UU-21531			
G18UU-19747			
G18UU-21530			
G18UU-19746			
G18UU-21528			
G18UU-19745		dkgB	
G18UU-21527			
G18UU-19744			
G18UU-21526		mccA	
G18UU-19743		fsr-II	
G18UU-21525		liuC	
G18UU-19742			
G18UU-21524		mccB	
G18UU-19741			
G18UU-21523		ivd	
G18UU-19740			
G18UU-21522			
G18UU-19739			
G18UU-21521			
G18UU-19738			
G18UU-21520		glgE	
G18UU-19737			
G18UU-21519		treSB	
G18UU-19736			
G18UU-21518		glgB	
G18UU-19735			
G18UU-21517			
G18UU-19734			
G18UU-21516		ybhP-II	
G18UU-19733			
G18UU-21515		glgX	
G18UU-19732			
G18UU-21514			
G18UU-19731			
G18UU-21513		treY	
G18UU-19729			
G18UU-21512		malQ	
G18UU-19728			
G18UU-21511		treZ	
G18UU-19727		prpE	
G18UU-21510		glgA	
G18UU-19726			
G18UU-21619			
G18UU-19725			
G18UU-21508			
G18UU-19724			
G18UU-21507			
G18UU-19723			
G18UU-21506			
G18UU-19722			
G18UU-21505			
G18UU-19721			
G18UU-21504			
G18UU-19720			
G18UU-21503		gnd	
G18UU-19719			
G18UU-21502		zwfB	
G18UU-19718			
G18UU-21501			
G18UU-19717			
G18UU-21500			
G18UU-19716		queD	
G18UU-21499		rutR	
G18UU-19715			
G18UU-21498		pydA	
G18UU-19714		acnB	
G18UU-21497		pydX	
G18UU-19713		prpD	
G18UU-21496		pydB	
G18UU-19712		prpF	
G18UU-21495		pydP	
G18UU-19711		acnA-II	
G18UU-21494		hyuC	
G18UU-19710		prpC	
G18UU-21493		rnz	
G18UU-19709		mmgF	
G18UU-21492			
G18UU-19708			
G18UU-21491		nhaB	
G18UU-19707			
G18UU-21490			
G18UU-19706			
G18UU-21489		nudC	
G18UU-19705			
G18UU-21488			
G18UU-19704		pabB	
G18UU-21487			
G18UU-19703		cysH	
G18UU-21509		vgrG-III	
G18UU-19702		cysB	
G18UU-21485			
G18UU-19701			
G18UU-21484		cpo	
G18UU-19700			
G18UU-21483			
G18UU-19699		aroF-I	
G18UU-21482		topB	
G18UU-19698			
G18UU-21481			
G18UU-19696		oprI	
G18UU-21480			
G18UU-19695			
G18UU-21479		purB	
G18UU-19694			
G18UU-21478			
G18UU-19693		tesA	
G18UU-21477		mnmA	
G18UU-19692		ybbA	
G18UU-21476			
G18UU-19691			
G18UU-21475		idh	
G18UU-19690		greB	
G18UU-21474		icd	
G18UU-19689			
G18UU-21473		cspD	
G18UU-19688			
G18UU-21472		clpS	
G18UU-19687			
G18UU-21471		clpA	
G18UU-19686		tatD	
G18UU-21470		infA	
G18UU-19685			
G18UU-21469		ate	
G18UU-19684			
G18UU-21468		aat	
G18UU-19683			
G18UU-21467		ftsK	
G18UU-19682			
G18UU-21466		lolA	
G18UU-19681			
G18UU-21465		rarA	
G18UU-19680			
G18UU-21464		crcB	
G18UU-19679			
G18UU-21463		serS	
G18UU-19678		hupB	
G18UU-21462		cysG	
G18UU-19677		lon-II	
G18UU-21461		gqr	
G18UU-19676		clpX	
G18UU-21460			
G18UU-19675		clpP	
G18UU-21459		tusE	
G18UU-19674		tig	
G18UU-21458			
G18UU-19673			
G18UU-21457			
G18UU-19671			
G18UU-21456		tusD	
G18UU-19670			
G18UU-21455		xanP	
G18UU-19669			
G18UU-21454		yccA	
G18UU-19668			
G18UU-21452			
G18UU-19667			
G18UU-21451			
G18UU-19666			
G18UU-21450			
G18UU-19665			
G18UU-21449			
G18UU-19664			
G18UU-21448			
G18UU-19663			
G18UU-21447			
G18UU-19662			
G18UU-21446			
G18UU-19661			
G18UU-21445			
G18UU-19660			
G18UU-21444			
G18UU-19659			
G18UU-21443			
G18UU-19658			
G18UU-21442			
G18UU-19657			
G18UU-21441			
G18UU-19656			
G18UU-21440			
G18UU-19655			
G18UU-21439			
G18UU-19654			
G18UU-21438			
G18UU-19653			
G18UU-21437			
G18UU-19652			
G18UU-21436			
G18UU-19651			
G18UU-21435			
G18UU-19650			
G18UU-21434			
G18UU-19649			
G18UU-21433		ybdR	
G18UU-19648			
G18UU-21432			
G18UU-19647			
G18UU-21431			
G18UU-19646			
G18UU-21430			
G18UU-19645			
G18UU-21429			
G18UU-19644			
G18UU-21428			
G18UU-19643			
G18UU-21427			
G18UU-19642			
G18UU-21426			
G18UU-19641			
G18UU-21425			
G18UU-19640			
G18UU-21424			
G18UU-19639			
G18UU-21423			
G18UU-19638			
G18UU-21422			
G18UU-19637			
G18UU-21421		nhaA-II	
G18UU-19636			
G18UU-21420		betT-III	
G18UU-19635			
G18UU-21419			
G18UU-19634			
G18UU-21418			
G18UU-19633			
G18UU-21417			
G18UU-19632			
G18UU-21416		trkH-I	
G18UU-19631			
G18UU-21415		pcaJ	
G18UU-19630			
G18UU-21414		pcaI	
G18UU-19626		folD-II	
G18UU-21413			
G18UU-19625			
G18UU-21412		nicS	
G18UU-19624			
G18UU-21411		nicB	
G18UU-19623			
G18UU-21410		nicA	
G18UU-19622			
G18UU-21409		nicR	
G18UU-19621			
G18UU-21408		nicX	
G18UU-19620			
G18UU-21407		nicC	
G18UU-19619			
G18UU-21406		nicD	
G18UU-19618			
G18UU-21405		nicE	
G18UU-19617			
G18UU-21404		nicF	
G18UU-19616			
G18UU-21403		nicT	
G18UU-19615		dctA-III	
G18UU-21402		nicP-II	
G18UU-19614			
G18UU-21401			
G18UU-19613			
G18UU-21400			
G18UU-19612			
G18UU-21399			
G18UU-19611			
G18UU-21398			
G18UU-19610			
G18UU-21397			
G18UU-19609		pctB	
G18UU-21396		yfbS	
G18UU-19608			
G18UU-21395			
G18UU-19607			
G18UU-21394			
G18UU-19606		dauA	
G18UU-21393			
G18UU-19605			
G18UU-21392			
G18UU-19604			
G18UU-21391			
G18UU-19603			
G18UU-21390			
G18UU-19602		fepA	
G18UU-21389			
G18UU-19601			
G18UU-21388			
G18UU-19600			
G18UU-21387			
G18UU-19594		rhtA	
G18UU-21386		sohB	
G18UU-19593			
G18UU-21384			
G18UU-19592			
G18UU-21383			
G18UU-19591			
G18UU-21382			
G18UU-19590			
G18UU-21381			
G18UU-19589			
G18UU-21380			
G18UU-19588			
G18UU-21379			
G18UU-19587			
G18UU-21378			
G18UU-19586			
G18UU-21377			
G18UU-19585			
G18UU-21376			
G18UU-19584		mrpAB	
G18UU-21375			
G18UU-19583		mrpC	
G18UU-21374			
G18UU-19582		mrpD	
G18UU-21373			
G18UU-19581		mrpE	
G18UU-21372			
G18UU-19580		mrpF	
G18UU-21371			
G18UU-19579		mrpG	
G18UU-21370			
G18UU-19578			
G18UU-21369			
G18UU-19577			
G18UU-21368			
G18UU-19576			
G18UU-21367			
G18UU-19575			
G18UU-21366			
G18UU-19574			
G18UU-21365			
G18UU-19573			
G18UU-21364			
G18UU-19572			
G18UU-21363			
G18UU-19571		acd	
G18UU-19570			
G18UU-21361			
G18UU-19569		fadBA	
G18UU-21360			
G18UU-19568			
G18UU-21359			
G18UU-19567			
G18UU-21358			
G18UU-19566			
G18UU-21357			
G18UU-19565			
G18UU-21356			
G18UU-19564		phnW	
G18UU-21355			
G18UU-19563		phnX	
G18UU-21354			
G18UU-19562			
G18UU-21353			
G18UU-19561		yegQ	
G18UU-21352			
G18UU-19560		copA-I	
G18UU-21351		ybcO	
G18UU-19559		copB-I	
G18UU-21350			
G18UU-19558			
G18UU-21349			
G18UU-19557			
G18UU-21348			
G18UU-19556			
G18UU-21347			
G18UU-19555			
G18UU-21346			
G18UU-19554			
G18UU-21345			
G18UU-19553		yliI	
G18UU-21344			
G18UU-19552			
G18UU-21343			
G18UU-19551		speB	
G18UU-21342			
G18UU-19550			
G18UU-21341			
G18UU-19549			
G18UU-21340			
G18UU-19548			
G18UU-21339			
G18UU-19547			
G18UU-21338			
G18UU-19546			
G18UU-21337			
G18UU-19545			
G18UU-21336			
G18UU-19544			
G18UU-21335			
G18UU-19543			
G18UU-21334			
G18UU-19542			
G18UU-21333			
G18UU-19541			
G18UU-21332			
G18UU-19540			
G18UU-21331			
G18UU-19539			
G18UU-21330			
G18UU-19538			
G18UU-21329			
G18UU-19537			
G18UU-21328			
G18UU-19536			
G18UU-21327			
G18UU-19535		spuC-I	
G18UU-21326			
G18UU-19534		spuA	
G18UU-21325			
G18UU-19533		puuA-I	
G18UU-21324			
G18UU-19532			
G18UU-21323			
G18UU-19531			
G18UU-21322			
G18UU-19530			
G18UU-21321			
G18UU-19529			
G18UU-21320			
G18UU-19528			
G18UU-21319			
G18UU-19527			
G18UU-21318			
G18UU-19526			
G18UU-21317			
G18UU-19525			
G18UU-21316			
G18UU-19524		dusA	
G18UU-21315			
G18UU-19523		tal	
G18UU-21314			
G18UU-19522			
G18UU-21313			
G18UU-19521			
G18UU-21312			
G18UU-19520			
G18UU-21311			
G18UU-19519			
G18UU-21310			
G18UU-19518		vacJ	
G18UU-21309			
G18UU-19517			
G18UU-21308			
G18UU-19516			
G18UU-21307			
G18UU-19515		queF	
G18UU-21306			
G18UU-19514			
G18UU-21305			
G18UU-19513		copR-I	
G18UU-21304		ramA	
G18UU-19512			
G18UU-21303		potF-III	
G18UU-19511		lolE	
G18UU-21302			
G18UU-19510		lolD	
G18UU-21301			
G18UU-19509		lolC	
G18UU-21300			
G18UU-19508			
G18UU-21299			
G18UU-19507		ugpQ	
G18UU-21298			
G18UU-19506		sthA	
G18UU-21297			
G18UU-19505			
G18UU-21296		adhP	
G18UU-19504		gapB	
G18UU-21295			
G18UU-19503		mfd	
G18UU-21294		yphA	
G18UU-19502			
G18UU-21292			
G18UU-19501			
G18UU-21291			
G18UU-19500		nagZ	
G18UU-21290			
G18UU-19499			
G18UU-21289			
G18UU-19498		lexA-I	
G18UU-21288			
G18UU-19497		sulA	
G18UU-21287			
G18UU-19496			
G18UU-21286		modC	
G18UU-19495			
G18UU-21285		modB	
G18UU-19494		topA	
G18UU-21284		modA	
G18UU-19493			
G18UU-21283		yrpB	
G18UU-19492		pcaF-II	
G18UU-21282			
G18UU-19491		fadB	
G18UU-21281			
G18UU-19490			
G18UU-21280			
G18UU-19489			
G18UU-21279			
G18UU-19488			
G18UU-21278			
G18UU-19487		uup	
G18UU-21277		galU	
G18UU-19486			
G18UU-21276			
G18UU-19485			
G18UU-21275		gor	
G18UU-19484			
G18UU-21274			
G18UU-19483			
G18UU-21273			
G18UU-19482			
G18UU-21272			
G18UU-19481			
G18UU-21271			
G18UU-19480		yegS	
G18UU-21270			
G18UU-19479			
G18UU-21269		ribAB-II	
G18UU-19478		moeA	
G18UU-21268			
G18UU-19477		moaB-I	
G18UU-21267			
G18UU-19476			
G18UU-21266			
G18UU-19474		ctpH	
G18UU-21265			
G18UU-19473			
G18UU-21264			
G18UU-19472			
G18UU-21263			
G18UU-19471		pdxB	
G18UU-21262			
G18UU-19470		tusA-II	
G18UU-21261		yaiW	
G18UU-19469			
G18UU-21260			
G18UU-19468			
G18UU-21259			
G18UU-19467		rlmM	
G18UU-21258			
G18UU-19466		acnA-I	
G18UU-21257			
G18UU-19465			
G18UU-21256			
G18UU-19464			
G18UU-21255			
G18UU-19463			
G18UU-21254			
G18UU-19462			
G18UU-21253			
G18UU-19461			
G18UU-21252		pvdA	
G18UU-19460			
G18UU-21251			
G18UU-19459			
G18UU-21250		pbpG	
G18UU-19458			
G18UU-21249			
G18UU-19457			
G18UU-19456		dgt	
G18UU-21247			
G18UU-19455		evgA	
G18UU-21246			
G18UU-19454			
G18UU-21245			
G18UU-19453			
G18UU-21244			
G18UU-19452		dacB	
G18UU-21243			
G18UU-19451			
G18UU-21242			
G18UU-19450		rlmKL	
G18UU-21241			
G18UU-19448		rmf	
G18UU-21240			
G18UU-19447		pyrD	
G18UU-21239		aspC	
G18UU-19446			
G18UU-21238			
G18UU-19445			
G18UU-21237			
G18UU-19444		nasA	
G18UU-21236		syrB	
G18UU-19443			
G18UU-21235			
G18UU-19442		cobA	
G18UU-21234			
G18UU-19441		oprF	
G18UU-21233			
G18UU-19440			
G18UU-21232			
G18UU-19439		cmpX	
G18UU-21231		proC	
G18UU-19438			
G18UU-21230			
G18UU-19437		cmaX	
G18UU-21229			
G18UU-19436			
G18UU-21228			
G18UU-19435			
G18UU-21227			
G18UU-19434		ppsA	
G18UU-21226			
G18UU-19433			
G18UU-21225			
G18UU-19432		gdhB	
G18UU-21224			
G18UU-19431			
G18UU-21223			
G18UU-19430		lysR	
G18UU-21222			
G18UU-19429		lysA-I	
G18UU-21221			
G18UU-19428			
G18UU-21220			
G18UU-19427			
G18UU-21219			
G18UU-19426			
G18UU-21218		gloA	
G18UU-19425			
G18UU-21217			
G18UU-19424			
G18UU-21216		opdN	
G18UU-19423			
G18UU-21215			
G18UU-19422			
G18UU-21214			
G18UU-19421			
G18UU-21213			
G18UU-19420			
G18UU-21212			
G18UU-19419			
G18UU-21211			
G18UU-19418			
G18UU-21210			
G18UU-19417			
G18UU-21209			
G18UU-19416			
G18UU-21208			
G18UU-19415			
G18UU-21207		hbd	
G18UU-19414			
G18UU-21206		bktB	
G18UU-19413			
G18UU-21205			
G18UU-19412		soxR	
G18UU-21204			
G18UU-19411			
G18UU-21203			
G18UU-19410			
G18UU-21202			
G18UU-19409		yraO	
G18UU-19408		dctA-II	
G18UU-21200		glcF	
G18UU-19407			
G18UU-21199		glcE	
G18UU-19406		ybhD	
G18UU-21198		glcD	
G18UU-19405			
G18UU-21197		glcC	
G18UU-19404			
G18UU-21196			
G18UU-19403			
G18UU-21195			
G18UU-19402		fadA	
G18UU-21194		mrdA-I	
G18UU-19401			
G18UU-21193			
G18UU-19400			
G18UU-21192		galP-IV	
G18UU-19399			
G18UU-21191			
G18UU-19398			
G18UU-21190		vanB	
G18UU-19397			
G18UU-21189		vanA	
G18UU-19396			
G18UU-21188			
G18UU-19395			
G18UU-21187			
G18UU-19394		yidH	
G18UU-21186			
G18UU-19393			
G18UU-21185			
G18UU-19392			
G18UU-21184			
G18UU-19391			
G18UU-21183		aruR	
G18UU-19390			
G18UU-21182			
G18UU-19389			
G18UU-21181			
G18UU-19388			
G18UU-21180		rocE	
G18UU-19387			
G18UU-21179			
G18UU-19386			
G18UU-21178			
G18UU-19385		benE-I	
G18UU-21177			
G18UU-19384			
G18UU-21176		aruI	
G18UU-19383			
G18UU-21175		alr	
G18UU-19382			
G18UU-21174		aruH	
G18UU-19381			
G18UU-21173			
G18UU-19380			
G18UU-21172			
G18UU-19379			
G18UU-21171			
G18UU-19378			
G18UU-21170			
G18UU-19377			
G18UU-21169		catR	
G18UU-19375			
G18UU-21168		catB	
G18UU-19374			
G18UU-21167		catC	
G18UU-19373		sbcD	
G18UU-21166		catA-I	
G18UU-19372		sbcC	
G18UU-21165			
G18UU-19371			
G18UU-21164			
G18UU-19370			
G18UU-21163			
G18UU-19369		ppgL	
G18UU-21162			
G18UU-19368			
G18UU-21161			
G18UU-19367			
G18UU-21160			
G18UU-19366			
G18UU-21159			
G18UU-19365		pepN	
G18UU-21158			
G18UU-19364			
G18UU-21157			
G18UU-19363			
G18UU-21156			
G18UU-19362			
G18UU-21155			
G18UU-19361			
G18UU-21154			
G18UU-19360		ppnK	
G18UU-21153			
G18UU-19359			
G18UU-21152			
G18UU-19358			
G18UU-21151			
G18UU-19357			
G18UU-21150			
G18UU-19356		fadH	
G18UU-21149			
G18UU-19355			
G18UU-21148			
G18UU-19354			
G18UU-21147			
G18UU-19353			
G18UU-21146			
G18UU-19352			
G18UU-21145			
G18UU-19351			
G18UU-21144			
G18UU-19346			
G18UU-21143			
G18UU-19345		metZ	
G18UU-21142			
G18UU-19344		purF	
G18UU-21141			
G18UU-19343		cvpA	
G18UU-21140			
G18UU-19342		dedD	
G18UU-21139			
G18UU-19341		folC	
G18UU-21138			
G18UU-19340		accD	
G18UU-21137			
G18UU-19339		trpF	
G18UU-21136			
G18UU-19338		truA	
G18UU-21135			
G18UU-19337		fimV	
G18UU-21134			
G18UU-19336		asd	
G18UU-21133			
G18UU-19335			
G18UU-21132			
G18UU-19334		asd	
G18UU-21131			
G18UU-19333		leuB	
G18UU-21130			
G18UU-19332			
G18UU-21129			
G18UU-19331		leuD	
G18UU-21128			
G18UU-19330		leuC	
G18UU-21127			
G18UU-19329			
G18UU-21126			
G18UU-19328			
G18UU-21125			
G18UU-19327		ibpA	
G18UU-21124			
G18UU-19326		dusC	
G18UU-21123			
G18UU-19325			
G18UU-21122			
G18UU-19324			
G18UU-21121			
G18UU-19323			
G18UU-21120			
G18UU-19316		gltX	
G18UU-21119			
G18UU-19315			
G18UU-21118			
G18UU-19314			
G18UU-21117			
G18UU-19313		uvrB	
G18UU-21116			
G18UU-19312		tyrB	
G18UU-21115			
G18UU-19310			
G18UU-21114			
G18UU-19309			
G18UU-21113			
G18UU-19308			
G18UU-21112			
G18UU-19307			
G18UU-21111			
G18UU-19305		ycfH	
G18UU-21110			
G18UU-19304		holB	
G18UU-21109		katG	
G18UU-19303			
G18UU-21108		creA	
G18UU-19302			
G18UU-21107			
G18UU-19301			
G18UU-21106			
G18UU-19300			
G18UU-21105		pssA	
G18UU-19299			
